customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
210617010,04-06-2023,04-06-2023,39,month,Yes
134894187,04-06-2023,05-18-2023,39,month,Yes
150643785,04-06-2023,06-06-2023,39,month,Yes
149986782,04-06-2023,06-04-2023,39,month,Yes
205463099,04-06-2023,06-16-2023,39,month,Yes
210565466,04-06-2023,05-13-2023,39,month,Yes
209072132,04-07-2023,,39,month,Yes
210388772,04-07-2023,,39,month,Yes
210617010,04-07-2023,06-09-2023,39,month,Yes
210694562,04-07-2023,05-14-2023,39,month,Yes
134833306,04-07-2023,05-08-2023,39,month,Yes
211220014,04-08-2023,,39,month,Yes
121571816,04-08-2023,,39,month,Yes
211216060,04-08-2023,,39,month,Yes
211114276,04-08-2023,,39,month,Yes
211224883,04-08-2023,04-09-2023,39,month,No
211212313,04-08-2023,06-06-2023,39,month,Yes
210135815,04-08-2023,04-18-2023,39,month,Yes
211381659,04-09-2023,,39,month,Yes
183363812,04-09-2023,,39,month,Yes
211289909,04-09-2023,,39,month,Yes
211266858,04-09-2023,05-02-2023,39,month,Yes
153163612,04-09-2023,04-24-2023,39,month,Yes
209505551,04-09-2023,04-25-2023,39,month,Yes
211389716,04-10-2023,,39,month,Yes
211636708,04-10-2023,,39,month,Yes
176884824,04-10-2023,,39,month,Yes
211352758,04-10-2023,,39,month,Yes
210814163,04-10-2023,,39,month,Yes
210893245,04-10-2023,,39,month,Yes
130967112,04-10-2023,,39,month,Yes
199116000,04-10-2023,,39,month,Yes
161182706,04-10-2023,05-17-2023,39,month,Yes
211576047,04-11-2023,,39,month,Yes
211897884,04-11-2023,,39,month,Yes
211661733,04-11-2023,,39,month,Yes
211561665,04-11-2023,,39,month,No
211911280,04-11-2023,08-23-2023,39,month,Yes
123946316,04-11-2023,06-17-2023,39,month,Yes
144469362,04-11-2023,05-01-2023,39,month,Yes
187268085,04-11-2023,05-08-2023,39,month,Yes
210088359,04-11-2023,06-26-2023,39,month,Yes
211906202,04-11-2023,05-22-2023,39,month,Yes
126391978,04-11-2023,07-20-2023,39,month,Yes
154753462,04-12-2023,,39,month,Yes
212049757,04-12-2023,,39,month,Yes
147015210,04-12-2023,,39,month,Yes
212057431,04-12-2023,04-13-2023,39,month,No
205734465,04-12-2023,06-08-2023,39,month,Yes
208772540,04-12-2023,04-30-2023,39,month,Yes
182357706,04-12-2023,07-04-2023,39,month,Yes
211333348,04-12-2023,07-08-2023,39,month,Yes
211334702,04-12-2023,07-25-2023,39,month,Yes
212129575,04-13-2023,,39,month,Yes
209733088,04-13-2023,,39,month,Yes
152792045,04-13-2023,06-20-2023,39,month,Yes
212163568,04-13-2023,05-29-2023,39,month,Yes
212260363,04-13-2023,05-10-2023,39,month,Yes
212164158,04-13-2023,06-27-2023,39,month,Yes
155604779,04-13-2023,07-04-2023,39,month,Yes
150421022,04-13-2023,06-15-2023,39,month,Yes
122616012,04-13-2023,06-29-2023,39,month,Yes
209356278,04-14-2023,,39,month,Yes
212604642,04-14-2023,,39,month,Yes
210730447,04-14-2023,,39,month,Yes
212388726,04-14-2023,,39,month,No
127793951,04-14-2023,08-31-2023,39,month,Yes
189715793,04-14-2023,05-21-2023,39,month,Yes
148369126,04-15-2023,,39,month,Yes
157503290,04-15-2023,05-22-2023,39,month,Yes
212712986,04-15-2023,05-31-2023,39,month,Yes
204512028,04-15-2023,05-15-2023,39,month,Yes
147066240,04-15-2023,04-30-2023,39,month,Yes
212759443,04-16-2023,04-16-2023,39,month,Yes
212042832,04-17-2023,,39,month,Yes
212113682,04-17-2023,,39,month,Yes
181175226,04-17-2023,,39,month,Yes
201817514,04-17-2023,04-18-2023,39,month,Yes
168698174,04-17-2023,04-17-2023,39,month,Yes
170512298,04-17-2023,05-15-2023,39,month,Yes
213181546,04-17-2023,06-01-2023,39,month,Yes
154535908,04-17-2023,06-24-2023,39,month,Yes
151540809,04-17-2023,05-23-2023,39,month,Yes
212334937,04-17-2023,05-18-2023,39,month,Yes
204766175,04-17-2023,07-14-2023,39,month,Yes
212055738,04-17-2023,08-24-2023,39,month,Yes
211907956,04-18-2023,,39,month,Yes
212759443,04-18-2023,,39,month,Yes
213182327,04-18-2023,,39,month,Yes
213442067,04-18-2023,,39,month,Yes
213427247,04-18-2023,,39,month,Yes
172476368,04-18-2023,05-15-2023,39,month,Yes
148900262,04-18-2023,05-11-2023,39,month,Yes
213450505,04-18-2023,05-16-2023,39,month,Yes
168261038,04-18-2023,05-26-2023,39,month,Yes
207018786,04-18-2023,07-25-2023,39,month,Yes
213781045,04-19-2023,,39,month,Yes
213785402,04-19-2023,08-23-2023,39,month,Yes
213689187,04-19-2023,04-20-2023,39,month,No
213413298,04-19-2023,04-19-2023,39,month,No
184458429,04-19-2023,06-08-2023,39,month,Yes
212190070,04-19-2023,06-19-2023,39,month,Yes
212737739,04-19-2023,05-31-2023,39,month,Yes
211904660,04-20-2023,,39,month,Yes
112792926,04-20-2023,,39,month,Yes
213914942,04-20-2023,,39,month,Yes
189220435,04-20-2023,04-30-2023,39,month,Yes
203237584,04-20-2023,04-25-2023,39,month,Yes
213179140,04-20-2023,05-17-2023,39,month,Yes
211629536,04-20-2023,05-27-2023,39,month,Yes
204953211,04-20-2023,05-27-2023,39,month,Yes
111394466,04-20-2023,06-22-2023,39,month,Yes
214107134,04-21-2023,,39,month,Yes
214105034,04-21-2023,,39,month,Yes
214124745,04-21-2023,09-07-2023,39,month,Yes
214107426,04-21-2023,04-22-2023,39,month,No
213980322,04-21-2023,06-20-2023,39,month,Yes
213434919,04-21-2023,04-21-2023,39,month,Yes
214129448,04-21-2023,07-28-2023,39,month,Yes
213944536,04-21-2023,06-21-2023,39,month,Yes
214052531,04-21-2023,08-28-2023,39,month,Yes
214196608,04-22-2023,,39,month,Yes
125299295,04-22-2023,06-19-2023,39,month,Yes
214199386,04-22-2023,05-07-2023,39,month,Yes
214191851,04-22-2023,05-12-2023,39,month,Yes
214174478,04-22-2023,05-22-2023,39,month,Yes
214264465,04-23-2023,,39,month,Yes
214261616,04-23-2023,,39,month,Yes
214178644,04-23-2023,,39,month,Yes
214202809,04-23-2023,05-22-2023,39,month,Yes
214220188,04-24-2023,,39,month,Yes
212113435,04-24-2023,,39,month,Yes
213431638,04-24-2023,,39,month,Yes
214102994,04-24-2023,,39,month,Yes
177266058,04-24-2023,,39,month,Yes
116060198,04-24-2023,,39,month,Yes
214312843,04-24-2023,,39,month,Yes
156245288,04-24-2023,05-11-2023,39,month,Yes
148869972,04-24-2023,05-10-2023,39,month,Yes
156186115,04-24-2023,05-17-2023,39,month,Yes
207235755,04-24-2023,05-22-2023,39,month,Yes
169235213,04-24-2023,05-31-2023,39,month,Yes
213692152,04-24-2023,05-25-2023,39,month,Yes
214352003,04-24-2023,08-23-2023,39,month,Yes
139691790,04-25-2023,06-25-2023,39,month,Yes
210646453,04-25-2023,06-24-2023,39,month,Yes
206891005,04-25-2023,05-17-2023,39,month,Yes
212293354,04-25-2023,04-25-2023,39,month,Yes
214464069,04-26-2023,,39,month,Yes
214446543,04-26-2023,,39,month,Yes
212376935,04-26-2023,06-12-2023,39,month,Yes
173118928,04-26-2023,06-02-2023,39,month,Yes
214410106,04-26-2023,05-17-2023,39,month,Yes
214093520,04-26-2023,05-24-2023,39,month,Yes
214441521,04-26-2023,05-24-2023,39,month,Yes
214519787,04-27-2023,,39,month,Yes
213177724,04-27-2023,,39,month,Yes
213421956,04-27-2023,04-28-2023,39,month,No
151094649,04-27-2023,05-27-2023,39,month,Yes
160056180,04-27-2023,05-28-2023,39,month,Yes
166480898,04-27-2023,05-25-2023,39,month,Yes
182085396,04-27-2023,06-03-2023,39,month,Yes
214519010,04-27-2023,05-28-2023,39,month,Yes
148657735,04-27-2023,05-26-2023,39,month,Yes
214555461,04-28-2023,,39,month,Yes
148042512,04-28-2023,,39,month,Yes
214534717,04-28-2023,,39,month,Yes
211223610,04-28-2023,07-05-2023,39,month,Yes
214444866,04-28-2023,06-28-2023,39,month,Yes
206477826,04-28-2023,06-04-2023,39,month,Yes
214589440,04-28-2023,05-28-2023,39,month,Yes
214516527,04-28-2023,05-29-2023,39,month,Yes
158980862,04-28-2023,05-17-2023,39,month,Yes
144769275,04-28-2023,04-28-2023,39,month,Yes
214508205,04-28-2023,07-04-2023,39,month,Yes
156178486,04-29-2023,,39,month,Yes
214584458,04-29-2023,07-20-2023,39,month,Yes
181935574,04-30-2023,,39,month,Yes
153006404,04-30-2023,05-20-2023,39,month,Yes
214423891,04-30-2023,06-02-2023,39,month,Yes
214510838,04-30-2023,06-06-2023,39,month,Yes
211383216,04-30-2023,05-02-2023,39,month,Yes
214641741,04-30-2023,05-01-2023,39,month,Yes
214643362,04-30-2023,06-30-2023,39,month,Yes
214419772,05-01-2023,,39,month,Yes
213227787,05-01-2023,,39,month,Yes
214666572,05-01-2023,,39,month,Yes
126780716,05-01-2023,06-01-2023,39,month,Yes
214682826,05-01-2023,06-01-2023,39,month,Yes
212392663,05-01-2023,05-24-2023,39,month,Yes
147118133,05-01-2023,08-08-2023,39,month,Yes
157031617,05-02-2023,,39,month,Yes
211958379,05-02-2023,,39,month,Yes
152310842,05-02-2023,,39,month,Yes
214711907,05-02-2023,,39,month,Yes
150342446,05-02-2023,05-03-2023,39,month,Yes
214741130,05-02-2023,07-09-2023,39,month,Yes
214734037,05-02-2023,06-19-2023,39,month,Yes
214500293,05-02-2023,06-06-2023,39,month,Yes
214587827,05-02-2023,08-01-2023,39,month,Yes
214739055,05-02-2023,08-09-2023,39,month,Yes
163103693,05-02-2023,08-22-2023,39,month,Yes
214483378,05-03-2023,,39,month,Yes
157883110,05-03-2023,,39,month,Yes
132424181,05-03-2023,07-15-2023,39,month,Yes
214805206,05-03-2023,06-20-2023,39,month,Yes
214641940,05-03-2023,06-10-2023,39,month,Yes
206112289,05-03-2023,06-12-2023,39,month,Yes
214781323,05-03-2023,05-24-2023,39,month,Yes
214767936,05-03-2023,05-03-2023,39,month,Yes
182023209,05-03-2023,05-14-2023,39,month,Yes
148513036,05-04-2023,,39,month,Yes
157910445,05-04-2023,,39,month,Yes
213810773,05-04-2023,09-05-2023,39,month,Yes
154820233,05-04-2023,07-05-2023,39,month,Yes
214248197,05-04-2023,06-02-2023,39,month,Yes
214818730,05-04-2023,06-01-2023,39,month,Yes
186667733,05-04-2023,06-01-2023,39,month,Yes
214901781,05-05-2023,,39,month,Yes
214884589,05-05-2023,,39,month,Yes
210344586,05-05-2023,,39,month,Yes
214813191,05-05-2023,,39,month,Yes
214880602,05-05-2023,,39,month,Yes
186140999,05-05-2023,06-03-2023,39,month,Yes
214860336,05-05-2023,07-03-2023,39,month,Yes
138725699,05-05-2023,06-12-2023,39,month,Yes
132315255,05-05-2023,05-05-2023,39,month,Yes
208202304,05-05-2023,05-05-2023,39,month,Yes
214869362,05-05-2023,05-31-2023,39,month,Yes
207118054,05-06-2023,,39,month,Yes
214856586,05-06-2023,,39,month,Yes
201945254,05-06-2023,06-02-2023,39,month,Yes
134531651,05-07-2023,,39,month,Yes
204865394,05-07-2023,,39,month,Yes
158906669,05-07-2023,,39,month,Yes
125591366,05-07-2023,08-06-2023,39,month,Yes
214839844,05-07-2023,07-07-2023,39,month,Yes
214939612,05-07-2023,07-03-2023,39,month,Yes
204670100,05-07-2023,07-14-2023,39,month,Yes
214830539,05-07-2023,06-14-2023,39,month,Yes
185952990,05-07-2023,06-10-2023,39,month,Yes
214936311,05-07-2023,05-07-2023,39,month,Yes
214620392,05-07-2023,07-07-2023,39,month,Yes
157935884,05-08-2023,,39,month,Yes
214945706,05-08-2023,,39,month,Yes
214999374,05-08-2023,,39,month,Yes
214986467,05-08-2023,,39,month,Yes
214984741,05-08-2023,,39,month,Yes
214993166,05-08-2023,,39,month,Yes
203116697,05-08-2023,,39,month,Yes
214906741,05-08-2023,,39,month,Yes
128977818,05-08-2023,09-06-2023,39,month,Yes
209743418,05-08-2023,05-09-2023,39,month,Yes
209743418,05-08-2023,07-08-2023,39,month,Yes
130868671,05-08-2023,06-14-2023,39,month,Yes
146963394,05-08-2023,07-04-2023,39,month,Yes
214960770,05-08-2023,07-03-2023,39,month,Yes
207344872,05-08-2023,06-07-2023,39,month,Yes
202925989,05-08-2023,06-15-2023,39,month,Yes
214991976,05-08-2023,06-22-2023,39,month,Yes
211917633,05-08-2023,05-25-2023,39,month,Yes
214623264,05-08-2023,07-15-2023,39,month,Yes
205339362,05-08-2023,07-08-2023,39,month,Yes
214956352,05-09-2023,,39,month,Yes
196061402,05-09-2023,,39,month,Yes
215019022,05-09-2023,,39,month,Yes
185517087,05-09-2023,,39,month,Yes
151513254,05-09-2023,05-09-2023,39,month,Yes
214952558,05-09-2023,05-10-2023,39,month,No
139339380,05-09-2023,06-18-2023,39,month,Yes
208188866,05-09-2023,06-09-2023,39,month,Yes
150342446,05-09-2023,06-16-2023,39,month,Yes
188748372,05-09-2023,06-16-2023,39,month,Yes
215034356,05-09-2023,05-09-2023,39,month,Yes
145013444,05-09-2023,05-29-2023,39,month,Yes
164548755,05-09-2023,07-16-2023,39,month,Yes
193315330,05-09-2023,08-16-2023,39,month,Yes
147592201,05-10-2023,,39,month,Yes
192068317,05-10-2023,,39,month,Yes
214396083,05-10-2023,,39,month,Yes
214698924,05-10-2023,05-10-2023,39,month,Yes
153402484,05-10-2023,06-09-2023,39,month,Yes
214809412,05-10-2023,08-09-2023,39,month,Yes
215062365,05-10-2023,08-03-2023,39,month,Yes
135185873,05-11-2023,,39,month,Yes
144898968,05-11-2023,,39,month,Yes
214973231,05-11-2023,,39,month,Yes
214971897,05-11-2023,,39,month,Yes
134919488,05-11-2023,08-07-2023,39,month,Yes
214912916,05-11-2023,06-11-2023,39,month,Yes
215138344,05-11-2023,06-02-2023,39,month,Yes
215132378,05-11-2023,06-05-2023,39,month,Yes
206145911,05-11-2023,05-11-2023,39,month,Yes
215146368,05-11-2023,05-19-2023,39,month,Yes
133199506,05-12-2023,,39,month,Yes
202763494,05-12-2023,,39,month,Yes
215113205,05-12-2023,,39,month,Yes
147097108,05-12-2023,,39,month,Yes
186692270,05-12-2023,,39,month,Yes
215169444,05-12-2023,,39,month,Yes
114992353,05-12-2023,08-14-2023,39,month,Yes
212339137,05-12-2023,05-13-2023,39,month,Yes
175564124,05-12-2023,06-04-2023,39,month,Yes
174646950,05-12-2023,06-19-2023,39,month,Yes
215075697,05-12-2023,06-11-2023,39,month,Yes
215149530,05-12-2023,06-30-2023,39,month,Yes
215226464,05-13-2023,,39,month,Yes
215221354,05-13-2023,,39,month,Yes
215031638,05-13-2023,,39,month,Yes
182019861,05-14-2023,,39,month,Yes
210072231,05-14-2023,,39,month,Yes
127328847,05-14-2023,05-15-2023,39,month,Yes
155566052,05-14-2023,06-12-2023,39,month,Yes
151513254,05-14-2023,06-20-2023,39,month,Yes
152236400,05-14-2023,07-06-2023,39,month,Yes
215030324,05-14-2023,08-14-2023,39,month,Yes
206087650,05-14-2023,07-21-2023,39,month,Yes
136252657,05-15-2023,07-05-2023,39,month,Yes
134753801,05-15-2023,07-12-2023,39,month,Yes
155245092,05-15-2023,06-16-2023,39,month,Yes
214905500,05-15-2023,08-22-2023,39,month,Yes
215152504,05-16-2023,,39,month,Yes
215336639,05-16-2023,,39,month,Yes
215220026,05-16-2023,,39,month,Yes
202395800,05-16-2023,,39,month,Yes
215289431,05-16-2023,08-22-2023,39,month,Yes
182102820,05-16-2023,05-17-2023,39,month,Yes
215322558,05-16-2023,06-23-2023,39,month,Yes
215347417,05-16-2023,05-25-2023,39,month,Yes
215203944,05-16-2023,07-11-2023,39,month,Yes
215350747,05-16-2023,08-03-2023,39,month,Yes
215254830,05-16-2023,08-02-2023,39,month,Yes
192908537,05-16-2023,06-16-2023,39,month,Yes
123007965,05-17-2023,,39,month,Yes
151711223,05-17-2023,,39,month,Yes
130751382,05-17-2023,,39,month,Yes
126037254,05-17-2023,,39,month,Yes
133469770,05-17-2023,,39,month,Yes
133565657,05-17-2023,08-10-2023,39,month,Yes
215307979,05-17-2023,06-24-2023,39,month,Yes
174289942,05-17-2023,07-21-2023,39,month,Yes
215366550,05-17-2023,08-01-2023,39,month,Yes
210361390,05-18-2023,,39,month,Yes
120738319,05-18-2023,,39,month,Yes
214122861,05-18-2023,,39,month,Yes
214793162,05-18-2023,,39,month,Yes
215420480,05-18-2023,09-06-2023,39,month,Yes
215415792,05-18-2023,05-19-2023,39,month,No
152705871,05-18-2023,05-25-2023,39,month,Yes
168265029,05-18-2023,05-31-2023,39,month,Yes
215428908,05-18-2023,06-19-2023,39,month,Yes
215189952,05-18-2023,06-29-2023,39,month,Yes
208168256,05-18-2023,06-18-2023,39,month,Yes
163193072,05-19-2023,,39,month,Yes
153449481,05-19-2023,05-20-2023,39,month,Yes
215384745,05-19-2023,06-18-2023,39,month,Yes
160904253,05-19-2023,06-26-2023,39,month,Yes
215476119,05-19-2023,06-26-2023,39,month,Yes
214624328,05-19-2023,06-14-2023,39,month,Yes
215463105,05-19-2023,05-27-2023,39,month,Yes
187368519,05-19-2023,08-26-2023,39,month,Yes
206139986,05-19-2023,07-18-2023,39,month,Yes
215473481,05-19-2023,07-14-2023,39,month,Yes
214967111,05-20-2023,,39,month,Yes
215472324,05-20-2023,06-27-2023,39,month,Yes
146557284,05-20-2023,06-21-2023,39,month,Yes
215486098,05-21-2023,,39,month,Yes
119436804,05-21-2023,,39,month,Yes
127100688,05-21-2023,05-22-2023,39,month,Yes
134524378,05-21-2023,05-22-2023,39,month,Yes
134652589,05-21-2023,05-21-2023,39,month,Yes
214134251,05-21-2023,05-22-2023,39,month,No
215565049,05-21-2023,05-21-2023,39,month,Yes
215606026,05-21-2023,07-20-2023,39,month,Yes
215678881,05-22-2023,,39,month,Yes
212356610,05-22-2023,,39,month,Yes
215336118,05-22-2023,,39,month,Yes
215664306,05-22-2023,,39,month,Yes
215643802,05-22-2023,,39,month,Yes
206177720,05-22-2023,05-23-2023,39,month,No
215691994,05-22-2023,08-21-2023,39,month,Yes
215653406,05-23-2023,,39,month,Yes
215534470,05-23-2023,05-24-2023,39,month,Yes
150751482,05-23-2023,07-20-2023,39,month,Yes
208601341,05-23-2023,07-08-2023,39,month,Yes
215473479,05-23-2023,06-26-2023,39,month,Yes
215646044,05-23-2023,06-21-2023,39,month,Yes
215686983,05-23-2023,06-26-2023,39,month,Yes
215704655,05-24-2023,,39,month,Yes
131984682,05-24-2023,07-09-2023,39,month,Yes
214698924,05-24-2023,06-27-2023,39,month,Yes
183886863,05-24-2023,05-24-2023,39,month,Yes
215869320,05-25-2023,,39,month,Yes
215616284,05-25-2023,,39,month,Yes
215896078,05-25-2023,,39,month,Yes
215910170,05-25-2023,,39,month,Yes
211754109,05-25-2023,05-26-2023,39,month,No
205682690,05-25-2023,05-26-2023,39,month,Yes
151412112,05-25-2023,06-19-2023,39,month,Yes
154467458,05-25-2023,06-29-2023,39,month,Yes
212339137,05-25-2023,07-02-2023,39,month,Yes
215894271,05-25-2023,06-15-2023,39,month,Yes
215908442,05-25-2023,08-17-2023,39,month,Yes
136032360,05-25-2023,08-25-2023,39,month,Yes
215956542,05-26-2023,,39,month,Yes
215947247,05-26-2023,,39,month,Yes
122830574,05-26-2023,,39,month,Yes
206904025,05-26-2023,05-27-2023,39,month,No
153396366,05-26-2023,06-27-2023,39,month,Yes
200304509,05-26-2023,06-17-2023,39,month,Yes
215867874,05-26-2023,06-18-2023,39,month,Yes
215869887,05-26-2023,06-11-2023,39,month,Yes
134652589,05-26-2023,06-10-2023,39,month,Yes
215759517,05-26-2023,09-02-2023,39,month,Yes
152004313,05-26-2023,07-04-2023,39,month,Yes
215931788,05-26-2023,06-27-2023,39,month,Yes
215792692,05-26-2023,07-25-2023,39,month,Yes
205507364,05-26-2023,07-26-2023,39,month,Yes
130016916,05-26-2023,07-26-2023,39,month,Yes
174991614,05-27-2023,,39,month,Yes
118197872,05-27-2023,,39,month,Yes
215906516,05-27-2023,,39,month,Yes
116197941,05-27-2023,08-03-2023,39,month,Yes
215973039,05-27-2023,06-03-2023,39,month,Yes
147761700,05-27-2023,06-08-2023,39,month,Yes
215943650,05-27-2023,07-04-2023,39,month,Yes
157259062,05-27-2023,07-04-2023,39,month,Yes
216001506,05-27-2023,07-26-2023,39,month,Yes
199306900,05-27-2023,09-03-2023,39,month,Yes
156245288,05-28-2023,,39,month,Yes
211904765,05-28-2023,,39,month,Yes
215832805,05-28-2023,,39,month,Yes
156403612,05-29-2023,,39,month,Yes
216062001,05-29-2023,,39,month,Yes
216083936,05-29-2023,,39,month,Yes
215568210,05-29-2023,08-28-2023,39,month,Yes
181480437,05-29-2023,07-03-2023,39,month,Yes
147197398,05-30-2023,,39,month,Yes
212051648,05-30-2023,,39,month,Yes
216141502,05-30-2023,,39,month,Yes
216136975,05-30-2023,,39,month,Yes
213240907,05-30-2023,,39,month,Yes
204739496,05-30-2023,09-03-2023,39,month,Yes
203366396,05-30-2023,05-31-2023,39,month,Yes
216136446,05-30-2023,06-28-2023,39,month,Yes
216139586,05-30-2023,06-30-2023,39,month,Yes
216126416,05-30-2023,06-04-2023,39,month,Yes
216181144,05-30-2023,07-07-2023,39,month,Yes
216100714,05-30-2023,08-02-2023,39,month,Yes
216155144,05-30-2023,07-30-2023,39,month,Yes
190978347,05-30-2023,08-08-2023,39,month,Yes
215653713,05-30-2023,07-11-2023,39,month,Yes
215185569,05-30-2023,08-29-2023,39,month,Yes
215488799,05-31-2023,,39,month,Yes
216170130,05-31-2023,,39,month,Yes
215723337,05-31-2023,,39,month,Yes
148568942,05-31-2023,,39,month,Yes
215102456,05-31-2023,,39,month,Yes
216017581,05-31-2023,,39,month,Yes
153438676,05-31-2023,,39,month,Yes
213190132,05-31-2023,,39,month,Yes
216218992,05-31-2023,08-31-2023,39,month,Yes
216210442,05-31-2023,06-15-2023,39,month,Yes
129447970,05-31-2023,09-03-2023,39,month,Yes
216221115,05-31-2023,07-02-2023,39,month,Yes
215911675,05-31-2023,07-07-2023,39,month,Yes
215908254,05-31-2023,06-21-2023,39,month,Yes
214610994,05-31-2023,06-29-2023,39,month,Yes
143272167,05-31-2023,09-07-2023,39,month,Yes
216340651,06-01-2023,,39,month,Yes
153573832,06-01-2023,,39,month,Yes
138312982,06-01-2023,,39,month,Yes
216365777,06-01-2023,,39,month,Yes
216272792,06-01-2023,09-06-2023,39,month,Yes
167174814,06-01-2023,06-11-2023,39,month,Yes
216329176,06-01-2023,07-08-2023,39,month,Yes
147320092,06-01-2023,07-04-2023,39,month,Yes
157974600,06-01-2023,06-14-2023,39,month,Yes
200955808,06-01-2023,07-01-2023,39,month,Yes
216332850,06-01-2023,08-01-2023,39,month,Yes
149986818,06-02-2023,,39,month,Yes
132579012,06-02-2023,,39,month,Yes
155529346,06-02-2023,09-04-2023,39,month,Yes
153085868,06-02-2023,06-29-2023,39,month,Yes
156702204,06-02-2023,07-02-2023,39,month,Yes
158177676,06-02-2023,06-27-2023,39,month,Yes
216423972,06-02-2023,07-14-2023,39,month,Yes
216533259,06-03-2023,,39,month,Yes
204953211,06-03-2023,,39,month,Yes
149112756,06-03-2023,,39,month,Yes
216674420,06-03-2023,06-04-2023,39,month,No
148225450,06-03-2023,06-29-2023,39,month,Yes
216720172,06-03-2023,06-20-2023,39,month,Yes
204750804,06-03-2023,06-27-2023,39,month,Yes
147798395,06-04-2023,,39,month,Yes
216560949,06-04-2023,07-05-2023,39,month,Yes
216743053,06-04-2023,07-14-2023,39,month,Yes
149040748,06-05-2023,,39,month,Yes
206939746,06-05-2023,,39,month,Yes
216845223,06-05-2023,,39,month,Yes
124876382,06-05-2023,08-12-2023,39,month,Yes
168485609,06-05-2023,08-20-2023,39,month,Yes
216888206,06-05-2023,09-03-2023,39,month,Yes
216957502,06-06-2023,,39,month,Yes
215840282,06-06-2023,,39,month,Yes
216311456,06-06-2023,,39,month,Yes
155088727,06-06-2023,,39,month,Yes
216925191,06-06-2023,06-13-2023,39,month,Yes
216924741,06-06-2023,08-22-2023,39,month,Yes
194347007,06-06-2023,07-13-2023,39,month,Yes
217067696,06-07-2023,,39,month,Yes
217012406,06-07-2023,,39,month,Yes
216345770,06-07-2023,,39,month,Yes
215654770,06-07-2023,,39,month,Yes
217044528,06-07-2023,,39,month,Yes
217031352,06-07-2023,,39,month,Yes
146450388,06-07-2023,,39,month,Yes
153374748,06-07-2023,08-31-2023,39,month,Yes
217065874,06-07-2023,06-29-2023,39,month,Yes
216622895,06-07-2023,08-14-2023,39,month,Yes
216907852,06-07-2023,07-09-2023,39,month,Yes
217054126,06-08-2023,,39,month,Yes
206001231,06-08-2023,,39,month,Yes
216925136,06-08-2023,,39,month,Yes
217094352,06-08-2023,07-02-2023,39,month,Yes
206891818,06-08-2023,06-28-2023,39,month,Yes
217084888,06-08-2023,06-08-2023,39,month,Yes
216624401,06-08-2023,06-28-2023,39,month,Yes
216795282,06-08-2023,07-23-2023,39,month,Yes
174646924,06-09-2023,,39,month,Yes
217123644,06-09-2023,,39,month,Yes
217104490,06-09-2023,,39,month,Yes
153349708,06-09-2023,,39,month,Yes
153876204,06-09-2023,06-10-2023,39,month,Yes
132442956,06-09-2023,07-28-2023,39,month,Yes
130331160,06-09-2023,07-02-2023,39,month,Yes
216225148,06-09-2023,06-09-2023,39,month,Yes
161187748,06-09-2023,07-24-2023,39,month,Yes
217137211,06-09-2023,07-16-2023,39,month,Yes
180796559,06-09-2023,07-16-2023,39,month,Yes
168200039,06-10-2023,06-11-2023,39,month,Yes
217110396,06-10-2023,06-24-2023,39,month,Yes
217159016,06-10-2023,08-11-2023,39,month,Yes
217215106,06-11-2023,,39,month,Yes
129819604,06-11-2023,07-18-2023,39,month,Yes
217208086,06-11-2023,07-26-2023,39,month,Yes
215534470,06-11-2023,07-18-2023,39,month,Yes
217277033,06-12-2023,,39,month,Yes
136199071,06-12-2023,,39,month,Yes
217102618,06-12-2023,,39,month,Yes
217252136,06-12-2023,,39,month,Yes
215856743,06-12-2023,,39,month,Yes
217260184,06-12-2023,06-13-2023,39,month,No
140371292,06-12-2023,07-10-2023,39,month,Yes
164903790,06-12-2023,07-20-2023,39,month,Yes
217206158,06-12-2023,08-11-2023,39,month,Yes
215180470,06-12-2023,08-06-2023,39,month,Yes
217246611,06-12-2023,07-06-2023,39,month,Yes
217080066,06-12-2023,07-12-2023,39,month,Yes
214510838,06-13-2023,,39,month,Yes
217241338,06-13-2023,,39,month,Yes
215447681,06-13-2023,,39,month,Yes
214746385,06-13-2023,,39,month,Yes
217279595,06-13-2023,,39,month,Yes
138725699,06-13-2023,06-14-2023,39,month,Yes
199464176,06-13-2023,07-31-2023,39,month,Yes
217269788,06-13-2023,07-21-2023,39,month,Yes
217210206,06-13-2023,07-05-2023,39,month,Yes
217276264,06-14-2023,,39,month,Yes
217242854,06-14-2023,,39,month,Yes
140062581,06-14-2023,06-15-2023,39,month,Yes
217340338,06-14-2023,06-14-2023,39,month,No
157435806,06-14-2023,07-14-2023,39,month,Yes
217358299,06-14-2023,08-11-2023,39,month,Yes
217330046,06-14-2023,07-01-2023,39,month,Yes
216945894,06-15-2023,,39,month,Yes
150178354,06-15-2023,,39,month,Yes
153942818,06-15-2023,,39,month,Yes
150728848,06-15-2023,,39,month,Yes
138725699,06-15-2023,,39,month,Yes
217207926,06-15-2023,,39,month,Yes
217370233,06-15-2023,,39,month,Yes
205464540,06-15-2023,07-22-2023,39,month,Yes
167403892,06-15-2023,08-22-2023,39,month,Yes
217326821,06-15-2023,08-22-2023,39,month,Yes
214918906,06-15-2023,07-22-2023,39,month,Yes
216983668,06-15-2023,07-15-2023,39,month,Yes
217454204,06-16-2023,,39,month,Yes
206049284,06-16-2023,,39,month,Yes
